% Created by Marsyas
@relation MARSYAS_EMPTYQMCE31400141_audio_full.arff
@attribute Mean_Acc5_Mean_Mem20_ZeroCrossings_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Mean_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Mean_Mem20_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Mean_Mem20_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Mean_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Mean_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Mean_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Mean_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Mean_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Mean_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Mean_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Mean_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Mean_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Mean_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Mean_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Mean_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_ZeroCrossings_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Mean_Acc5_Std_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_ZeroCrossings_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Mean_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_ZeroCrossings_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute Std_Acc5_Std_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize1024_Sum_AudioCh0 real
@attribute output {QMCE31400141_audio_full}


@data
% filename QMCE31400141_audio_full_mono_22k.wav
% srate 21.5332
0.112967,0.101581,0.206426,0.082384,-56.908253,3.929750,0.080677,0.459329,-0.143799,-0.225665,-0.012922,-0.257648,-0.401422,-0.273302,-0.280437,-0.339199,-0.405731,0.030119,0.032864,0.081020,0.028033,2.895925,1.056763,0.805957,0.760436,0.631501,0.583454,0.550595,0.480243,0.431190,0.429165,0.438224,0.453095,0.545249,0.056677,0.062237,0.131082,0.088019,6.866249,2.287766,1.579654,0.743209,0.937789,0.774125,0.512564,0.543228,0.381377,0.644299,0.559806,0.529790,0.737970,0.024468,0.033966,0.075285,0.053464,4.691382,0.770318,0.417542,0.364101,0.251892,0.213783,0.211596,0.176533,0.156930,0.168452,0.163436,0.174206,0.237113,QMCE31400141_audio_full
% filename QMCE31400141_audio_full_mono_22k.wav
% srate 21.533203
0.112967,0.101581,0.206426,0.082384,-56.908253,3.929750,0.080677,0.459329,-0.143799,-0.225665,-0.012922,-0.257648,-0.401422,-0.273302,-0.280437,-0.339199,-0.405731,0.030119,0.032864,0.081020,0.028033,2.895925,1.056763,0.805957,0.760436,0.631501,0.583454,0.550595,0.480243,0.431190,0.429165,0.438224,0.453095,0.545249,0.056677,0.062237,0.131082,0.088019,6.866249,2.287766,1.579654,0.743209,0.937789,0.774125,0.512564,0.543228,0.381377,0.644299,0.559806,0.529790,0.737970,0.024468,0.033966,0.075285,0.053464,4.691382,0.770318,0.417542,0.364101,0.251892,0.213783,0.211596,0.176533,0.156930,0.168452,0.163436,0.174206,0.237113,QMCE31400141_audio_full
